MF[SO]VC[V]	base-pp	6	7	Weil in dem Jahr die Generäle Angriffe starten .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Partnerin ein Doppelleben lebt .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Journalistin eine Aufnahme übertextet .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Freundin eine Traumhochzeit spielt .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Passantin ein Kunstwerk bewirft .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr das Kind eine Lösung findet .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Leserin eine Zeitschrift abonniert .
MF[SO]VC[V]	base-pp	6	7	Weil in dem Jahr die Herren Bärte rasieren .
MF[SO]VC[V]	base-pp	6	7	Weil in dem Jahr die Mamas Kaffees trinken .
MF[SO]VC[V]	base-pp	6	7	Weil in dem Jahr die Schriftsteller Romane schreiben .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Politikerin eine Rede beendet .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Abgeordnete ein Grundgehalt bekommt .
MF[SO]VC[V]	base-pp	6	7	Weil in dem Jahr die Kleinbauern Bauzäune ziehen .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Sportlerin eine Tour gewinnt .
MF[SO]VC[V]	base-pp	6	8	Weil in dem Jahr die Handwerkerin eine Bauausführung übernimmt .
MF[SO]VC[V]	aux-pp	6	7	Weil in dem Jahr die Generäle Angriffe starten werden .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Partnerin ein Doppelleben leben wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Journalistin eine Aufnahme übertexten wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Freundin eine Traumhochzeit spielen wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Passantin ein Kunstwerk bewerfen wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr das Kind eine Lösung finden wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Leserin eine Zeitschrift abonnieren wird .
MF[SO]VC[V]	aux-pp	6	7	Weil in dem Jahr die Herren Bärte rasieren werden .
MF[SO]VC[V]	aux-pp	6	7	Weil in dem Jahr die Mamas Kaffees trinken werden .
MF[SO]VC[V]	aux-pp	6	7	Weil in dem Jahr die Schriftsteller Romane schreiben werden .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Politikerin eine Rede beenden wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Abgeordnete ein Grundgehalt bekommen wird .
MF[SO]VC[V]	aux-pp	6	7	Weil in dem Jahr die Kleinbauern Bauzäune ziehen werden .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Sportlerin eine Tour gewinnen wird .
MF[SO]VC[V]	aux-pp	6	8	Weil in dem Jahr die Handwerkerin eine Bauausführung übernehmen wird .
MF[SO]VC[V]	spron-pp	5	6	Weil in dem Jahr sie Angriffe starten .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie ein Doppelleben lebt .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Aufnahme übertextet .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Traumhochzeit spielt .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie ein Kunstwerk bewirft .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Lösung findet .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Zeitschrift abonniert .
MF[SO]VC[V]	spron-pp	5	6	Weil in dem Jahr sie Bärte rasieren .
MF[SO]VC[V]	spron-pp	5	6	Weil in dem Jahr sie Kaffees trinken .
MF[SO]VC[V]	spron-pp	5	6	Weil in dem Jahr sie Romane schreiben .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Rede beendet .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie ein Grundgehalt bekommt .
MF[SO]VC[V]	spron-pp	5	6	Weil in dem Jahr sie Bauzäune ziehen .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Tour gewinnt .
MF[SO]VC[V]	spron-pp	5	7	Weil in dem Jahr sie eine Bauausführung übernimmt .
MF[SO]VC[V]	opron-pp	3	4	Weil die Generäle sie in dem Jahr starten .
MF[SO]VC[V]	opron-pp	3	4	Weil die Partnerin sie in dem Jahr lebt .
MF[SO]VC[V]	opron-pp	3	4	Weil die Journalistin sie in dem Jahr übertextet .
MF[SO]VC[V]	opron-pp	3	4	Weil die Freundin sie in dem Jahr spielt .
MF[SO]VC[V]	opron-pp	3	4	Weil die Passanten sie in dem Jahr bewerfen .
MF[SO]VC[V]	opron-pp	3	4	Weil die Kinder sie in dem Jahr finden .
MF[SO]VC[V]	opron-pp	3	4	Weil die Leser sie in dem Jahr abonnieren .
MF[SO]VC[V]	opron-pp	3	4	Weil die Herren sie in dem Jahr rasieren .
MF[SO]VC[V]	opron-pp	3	4	Weil die Mama sie in dem Jahr trinkt .
MF[SO]VC[V]	opron-pp	3	4	Weil die Schriftsteller sie in dem Jahr schreiben .
